id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q112077214,Minister Delegate for Regionalization,Q929,Q929,,,,,,,
Q112063580,Minister Delegate for Relations with the Arab World,Q929,Q929,,,,,,,
Q112077106,Minister Delegate for Rural Development,Q929,Q929,,,,,,,
Q112066065,Minister Delegate in charge of Territorial Administration,Q929,Q929,,,,,,,
Q112072402,Minister Delegate to the Prime Minister,Q929,Q929,,,,,,,
Q112072572,Minister Delegate to the Minister of the Interior,Q929,Q929,,,,,,,
Q112072411,Secretary of State for Defence,Q929,Q929,,,,,,,
Q112072397,"Secretary of State for Foreign Affairs, Regional Integration and the Francophonie",Q929,Q929,,,,,,,
Q112065065,Secretary of State for the Interior,Q929,Q929,,,,,,,
Q112072407,Secretary of State for National Education,Q929,Q929,,,,,,,
Q108822572,President of the National Assembly of the Central African Republic,Q929,Q929,,Q6594822,,,,,
Q15710852,Mayor of Bangui,Q929,Q3832,,,,,,,
